,angry,complexity
77,0.8887088298797607,40.2406
78,0.6622923612594604,52.7559
79,0.9480239748954773,58.3152
80,0.8918641209602356,38.7466
81,0.7700507640838623,70.9145
82,0.9274318218231201,83.3196
83,0.9223548769950867,80.5803
84,0.947826087474823,51.5299
85,0.7905377745628357,39.7959
86,0.8753921389579773,47.9167
87,0.9026458859443665,85.931
88,0.9038568735122681,92.9302
89,0.9279622435569763,45.8515
90,0.8324881792068481,56.1951
91,0.8851607441902161,51.0155
92,0.910033106803894,61.9744
93,0.7093623876571655,90.9244
94,0.7634666562080383,36.3581
95,0.9256082773208618,52.5168
96,0.7511239647865295,51.7726
97,0.9340343475341797,53.6709
98,0.934328019618988,45.5583
99,0.8951053619384766,72.9909
100,0.9130067229270935,75.3352
101,0.4354807734489441,72.3607
102,0.8457609415054321,47.6997
103,0.775163471698761,68.2334
104,0.48967763781547546,97.427
105,0.9489403367042542,50.6106
106,0.9224845767021179,48.8348
107,0.7380697727203369,45.7379
108,0.9199468493461609,82.9733
109,0.8172599673271179,61.3174
110,0.8509224653244019,60.3806
111,0.7115157246589661,86.1017
112,0.9021775126457214,53.4818
113,0.9270232319831848,49.9188
114,0.9620657563209534,104.0957
115,0.8923248052597046,81.8357
116,0.9194367527961731,53.9389
117,0.8794257044792175,160.2114
118,0.7881791591644287,51.7234
119,0.9111080169677734,64.927
120,0.9474329948425293,111.1966
121,0.8994699716567993,65.8874
122,0.893589973449707,63.5974
123,0.8803465962409973,79.2
124,0.7343142032623291,71.0226
125,0.8616812229156494,51.0
126,0.7942606210708618,81.25
127,0.6526451706886292,47.5222
128,0.9089025855064392,51.59
129,0.791168749332428,88.6935
130,0.6558931469917297,53.3024
131,0.8659436106681824,54.7898
132,0.868005633354187,56.25
133,0.8902173638343811,71.5
134,0.7992966771125793,58.6196
135,0.6879063248634338,124.4444
136,0.8434369564056396,23.7736
137,0.9058035016059875,54.4535
138,0.8474707007408142,66.825
139,0.9705513119697571,58.341
140,0.924497663974762,37.2803
141,0.48381364345550537,66.1994
142,0.7000791430473328,40.053
143,0.8002303242683411,34.3784
144,0.9492902159690857,140.9857
145,0.8397839069366455,53.7662
146,0.826166570186615,50.9718
147,0.9361819624900818,73.9247
148,0.9108814597129822,66.4984
149,0.9115757346153259,89.1325
150,0.30791980028152466,81.2605
151,0.9451056122779846,60.223
152,0.8346987366676331,54.6869
153,0.7949903011322021,68.5652
154,0.9321507215499878,47.1419
155,0.924922525882721,60.0449
156,0.935656726360321,43.6981
157,0.7755431532859802,71.8644
158,0.7973372936248779,60.0
159,0.5705132484436035,63.3561
160,0.8426122069358826,42.8829
161,0.9164943099021912,33.8675
162,0.7450406551361084,59.5904
163,0.7440648674964905,48.6452
164,0.8273990750312805,48.7899
165,0.32630667090415955,124.4091
166,0.9199174046516418,75.9111
167,0.9653001427650452,53.8078
168,0.9406840205192566,71.5621
169,0.9137309789657593,109.8209
170,0.7644959092140198,42.6034
171,0.9624229073524475,75.7065
172,0.6533865928649902,65.04
173,0.14720113575458527,35.6463
174,0.8894816637039185,66.6234
175,0.9452826976776123,39.5353
176,0.9150316119194031,62.6912
177,0.8888634443283081,55.8267
178,0.8788139820098877,61.0774
179,0.6764541864395142,45.2576
180,0.9572114944458008,41.5042
181,0.9466710090637207,42.3521
182,0.7614173293113708,17.25
183,0.8474878668785095,40.7429
184,0.9788428544998169,39.0549
185,0.5110830068588257,43.75
186,0.4159132242202759,65.2067
187,0.8676140308380127,54.0192
188,0.697610080242157,41.2396
189,0.8969219923019409,46.8722
190,0.9835915565490723,39.1525
191,0.42352405190467834,31.3393
192,0.6672347784042358,122.0878
193,0.8496049046516418,120.7239
194,0.9724656343460083,53.1724
195,0.3817123770713806,26.6944
196,0.8853356838226318,47.6779
197,0.8153558969497681,44.8727
198,0.7038030624389648,59.2869
199,0.8770709037780762,42.098
200,0.27177444100379944,57.1071
201,0.30921924114227295,53.4286
202,0.5242270231246948,39.6111
203,0.5186082720756531,55.0476
204,0.7404484748840332,29.2151
205,0.5549497604370117,29.2174
206,0.06489299237728119,13.0
207,0.0942545086145401,22.2222
208,0.21543316543102264,13.0
209,0.10589601844549179,26.9167
210,0.5226407051086426,98.8235
211,0.13378335535526276,68.0
212,0.2555771768093109,79.2723
213,0.7995911240577698,48.4746
214,0.5967816114425659,30.25
215,0.7420791387557983,16.6667
216,0.7322273254394531,31.3636
217,0.943710207939148,50.4651
218,0.9438410401344299,149.5294
219,0.9097098112106323,119.6
220,0.8672138452529907,52.9053
221,0.8606390357017517,80.9262
222,0.9111224412918091,62.0881
223,0.2354518473148346,102.3846
224,0.18014952540397644,46.7742
225,0.3811221122741699,60.4545
226,0.5631442666053772,73.8065
227,0.40888044238090515,24.0
228,0.889085054397583,46.9444
229,0.28293925523757935,57.2632
230,0.9543015956878662,30.7906
231,0.17462396621704102,51.2195
232,0.29224923253059387,13.6667
233,0.24371875822544098,23.2143
234,0.60184645652771,115.5
235,0.41954344511032104,60.9091
236,0.11576907336711884,53.0
237,0.40801694989204407,30.3333
238,0.1741700917482376,51.0
239,0.5402969121932983,34.9423
240,0.3378036916255951,56.8387
241,0.6427053213119507,77.541
242,0.6953369379043579,62.4
243,0.9255397319793701,60.2029
244,0.694514811038971,58.6836
245,0.34424158930778503,18.4912
246,0.05704021453857422,14.5
247,0.7061355113983154,51.8585
248,0.951285183429718,73.8219
249,0.9532055258750916,46.7778
250,0.9586795568466187,102.6667
251,0.765444278717041,57.3569
252,0.0781400203704834,56.0
253,0.15914712846279144,29.5238
254,0.7059271931648254,90.6667
255,0.7946187257766724,88.3929
256,0.7978547215461731,48.8889
257,0.5123743414878845,42.3529
258,0.8178502917289734,136.6383
259,0.896578848361969,55.0788
260,0.24277523159980774,27.2727
261,0.9207742810249329,37.4571
262,0.9162223935127258,48.3573
263,0.8520137667655945,70.0596
264,0.7933562397956848,43.9385
265,0.7337624430656433,89.6126
266,0.3197288513183594,16.7143
267,0.6672418117523193,28.9333
268,0.1491612195968628,8.0
269,0.09855294972658157,31.1111
270,0.05115078017115593,29.3333
271,0.9375632405281067,69.4898
272,0.6152094602584839,18.6667
273,0.8167586326599121,38.7096
274,0.6041024923324585,27.6923
275,0.4089682698249817,9.0077
276,0.29388877749443054,17.8986
277,0.19186270236968994,34.1538
278,0.43034955859184265,76.8
279,0.41017964482307434,18.5294
280,0.6178067922592163,17.2174
281,0.10243649035692215,30.4348
282,0.4623176157474518,52.9412
283,0.5289592146873474,28.1081
284,0.5885106325149536,30.3827
285,0.8811230063438416,104.1923
286,0.388462096452713,18.1071
287,0.2011972963809967,17.5
288,0.6557210683822632,68.5484
289,0.3446890711784363,54.2222
290,0.20711535215377808,53.0
291,0.4387127459049225,53.6842
292,0.8266933560371399,84.913
293,0.841973066329956,30.9826
294,0.9225448369979858,40.5753
295,0.9755166172981262,62.5846
296,0.3004435896873474,61.1304
297,0.8363046646118164,163.0175
298,0.12522397935390472,117.7576
299,0.5926914811134338,100.6364
300,0.16291259229183197,32.5
301,0.3776003122329712,28.2105
302,0.1667812019586563,27.1429
303,0.8683266639709473,33.3103
304,0.7730020880699158,39.7353
305,0.6053894758224487,35.5
306,0.6129295825958252,33.4783
307,0.8432024717330933,77.4444
308,0.9405180811882019,74.2466
309,0.910448431968689,50.4545
310,0.8934619426727295,41.561
311,0.9463359117507935,29.7364
312,0.9681522846221924,79.6612
313,0.6884681582450867,52.7891
314,0.33365705609321594,49.6875
315,0.4934186339378357,65.4146
316,0.9138833284378052,49.7222
317,0.37546104192733765,61.2
318,0.1771264225244522,14.0
319,0.09526916593313217,11.3333
320,0.598210334777832,68.6538
321,0.7012119293212891,20.47
322,0.3311210870742798,37.2667
323,0.18771150708198547,78.6316
324,0.7737170457839966,59.6667
325,0.8664005398750305,76.2116
326,0.6954279541969299,29.1429
327,0.9068192839622498,34.9654
328,0.960552990436554,36.1283
329,0.7994762659072876,45.1048
330,0.7295670509338379,159.7292
331,0.11135923117399216,27.0
332,0.9423617124557495,89.4667
333,0.11671970039606094,25.0
334,0.9085463881492615,27.0046
335,0.15284055471420288,22.0
336,0.6430941820144653,56.2429
337,0.1919298768043518,8.6364
338,0.41793447732925415,40.5526
339,0.6719992160797119,67.1667
340,0.5753941535949707,98.7568
341,0.09567027539014816,12.0
342,0.08622206002473831,32.0
343,0.9436442852020264,89.6757
344,0.12877966463565826,23.0
345,0.1241680458188057,39.0
346,0.5845640301704407,106.4118
347,0.9359924793243408,151.2
348,0.24775294959545135,62.1176
349,0.8993184566497803,86.8085
350,0.30425623059272766,10.5
351,0.8540663123130798,47.0769
352,0.4712570011615753,24.6667
353,0.18764999508857727,28.0952
354,0.9261865019798279,86.0542
355,0.8705319762229919,39.4683
356,0.9243005514144897,89.4867
357,0.8727162480354309,37.8371
358,0.7231296896934509,85.0
359,0.9379260540008545,60.888
360,0.9031676650047302,37.7471
361,0.9044182896614075,43.6524
362,0.9355534315109253,160.641
363,0.9310540556907654,78.4444
364,0.5562512874603271,63.9706
365,0.8527911305427551,99.1071
366,0.07889866083860397,35.75
367,0.08960287272930145,39.2
368,0.9472323060035706,78.6512
369,0.9209121465682983,81.2928
370,0.9429755806922913,138.5714
371,0.9616512656211853,69.7931
372,0.8493520021438599,154.7234
373,0.2660093307495117,33.725
374,0.05088257044553757,31.0
375,0.8770042657852173,50.0949
376,0.9261749386787415,44.2831
377,0.7397717237472534,71.8813
378,0.02903834544122219,49.7778
379,0.07951269298791885,63.9545
380,0.9004507064819336,13.7829
381,0.7521049380302429,26.0
382,0.8017531633377075,34.5351
383,0.6226069927215576,43.8667
384,0.7952837347984314,56.2941
385,0.32941171526908875,13.5
386,0.7936124801635742,72.7097
387,0.12278679013252258,31.0645
388,0.49772557616233826,41.6667
389,0.19004638493061066,34.0
390,0.6613298058509827,62.5705
391,0.6533234715461731,77.4828
392,0.6311827301979065,91.3939
393,0.35022154450416565,84.8936
394,0.8385077714920044,110.6809
395,0.8262763023376465,25.7772
396,0.35924893617630005,58.8
397,0.6467431783676147,68.64
398,0.7867311835289001,32.3964
399,0.3560616970062256,21.0938
400,0.4884909987449646,79.2222
401,0.2167493849992752,35.55
402,0.19477036595344543,18.375
403,0.26158222556114197,59.6842
404,0.8227583765983582,34.8488
405,0.9420164227485657,58.0
406,0.48475369811058044,26.3277
407,0.03364676237106323,16.5
408,0.9556336998939514,43.1515
409,0.9078095555305481,69.0667
410,0.949411928653717,42.444
411,0.9679841995239258,58.0462
412,0.8986377120018005,36.8116
413,0.8843481540679932,39.1126
414,0.95924311876297,55.3227
415,0.9231342673301697,45.4095
416,0.9689738154411316,54.0196
417,0.9087926745414734,43.4991
418,0.8988708853721619,66.1366
419,0.9420356750488281,45.2609
420,0.8756701350212097,50.5796
421,0.9337997436523438,109.7143
422,0.5602927207946777,44.0
423,0.9303122758865356,50.0556
424,0.729525625705719,68.9615
425,0.23454654216766357,30.875
426,0.31266358494758606,16.5
427,0.8836563229560852,41.9333
428,0.9005800485610962,39.8531
429,0.9532846212387085,73.7083
430,0.8534836173057556,38.6333
431,0.7257356643676758,48.0857
432,0.10410645604133606,96.6
433,0.8682699799537659,60.2394
434,0.9152612090110779,37.7
435,0.8013508319854736,77.7121
436,0.8756780028343201,49.1073
437,0.854070782661438,35.7295
438,0.8861885070800781,32.8065
439,0.1892918199300766,11.3846
440,0.7530677318572998,34.9073
441,0.4814595580101013,43.9125
442,0.45629552006721497,70.0944
443,0.9362324476242065,44.4961
444,0.9126428365707397,48.4865
445,0.7393496632575989,114.1838
446,0.7991477847099304,26.8964
447,0.17793095111846924,14.3333
448,0.08013714849948883,18.0
449,0.9429559707641602,56.2424
450,0.8945652842521667,57.881
451,0.8760311603546143,18.6
452,0.8769522905349731,38.83
453,0.9393194317817688,42.2771
454,0.20709404349327087,20.0
455,0.5369667410850525,16.5926
456,0.6477806568145752,50.9074
457,0.8533797860145569,69.75
458,0.9036697149276733,69.75
459,0.8484917879104614,47.7791
460,0.16259095072746277,69.6216
461,0.9349098801612854,41.7273
462,0.8824571967124939,68.0195
463,0.6021669507026672,37.5211
464,0.841173529624939,35.4237
465,0.9342678785324097,182.2927
466,0.8522762060165405,37.2759
467,0.958408772945404,46.0272
468,0.8581264019012451,46.533
469,0.9352485537528992,40.9934
470,0.8743827939033508,85.3947
471,0.9220244288444519,71.6782
472,0.870938777923584,56.2814
473,0.8380763530731201,99.2676
474,0.931126594543457,62.9157
475,0.8924394845962524,65.7379
476,0.908704936504364,49.2131
477,0.9460185170173645,37.467
478,0.9115820527076721,94.1809
479,0.6348060965538025,42.1909
480,0.9442940950393677,36.9652
481,0.938958466053009,69.8336
482,0.8839502930641174,68.7711
483,0.9057580232620239,81.2869
484,0.8964042067527771,83.4977
485,0.8420511484146118,76.1577
486,0.9634968042373657,45.9027
487,0.9445109367370605,98.2188
488,0.9647505283355713,51.4561
489,0.8958698511123657,48.7719
490,0.9717528820037842,61.3583
491,0.9451115727424622,61.6235
492,0.9597352147102356,59.4359
493,0.9574177265167236,63.0748
494,0.9548473358154297,59.326
495,0.2769121527671814,89.3362
496,0.9371172785758972,71.6294
497,0.9339432120323181,57.3561
498,0.952553927898407,63.8752
499,0.7150148749351501,45.8298
500,0.9528534412384033,83.4674
501,0.9549412727355957,42.9714
502,0.9378800392150879,36.1371
503,0.9592028856277466,48.8152
504,0.787116527557373,27.8031
505,0.6027108430862427,56.6774
506,0.7803866863250732,22.3741
507,0.9341424703598022,38.5041
508,0.9646310210227966,50.055
509,0.6905288100242615,76.2653
510,0.9436063766479492,44.2
511,0.9238874316215515,41.8783
512,0.9427039623260498,103.2323
513,0.9060307741165161,35.2436
514,0.7497951984405518,152.6222
515,0.9593765139579773,34.8323
516,0.9122830629348755,58.708
517,0.3565715253353119,140.9455
518,0.9386569261550903,46.56
519,0.8026134967803955,65.9321
520,0.9584865570068359,60.8492
521,0.7429233193397522,70.125
522,0.2753232717514038,48.4286
523,0.7936821579933167,47.0735
524,0.8900482058525085,40.703
525,0.930993378162384,43.5291
526,0.8853985071182251,78.698
527,0.96647047996521,129.8353
528,0.5912836790084839,151.0833
529,0.9729664325714111,35.7002
530,0.9725738763809204,45.9864
531,0.8901572823524475,55.569
532,0.9641741514205933,51.9054
533,0.9278088212013245,51.5092
534,0.524878740310669,49.5122
535,0.9624678492546082,45.8874
536,0.885515034198761,45.36
537,0.8124725222587585,71.5532
538,0.9540926814079285,94.4483
539,0.8539079427719116,70.9091
540,0.9072283506393433,62.2549
541,0.9582321047782898,62.5703
542,0.9242913722991943,80.4918
543,0.934152364730835,48.5224
544,0.18367122113704681,43.0833
545,0.813399076461792,63.4872
546,0.8763765692710876,89.011
547,0.8943405151367188,83.1254
548,0.6725959181785583,72.625
549,0.8618665337562561,86.0
550,0.7999382019042969,73.5901
551,0.9007824063301086,45.4217
552,0.9059159755706787,224.3384
553,0.8873404860496521,75.0014
554,0.9021596312522888,60.9211
555,0.0628328025341034,69.72
556,0.8917463421821594,48.322
557,0.8265613317489624,60.0
558,0.8607398867607117,90.787
559,0.844848096370697,93.1844
560,0.7944438457489014,63.2778
561,0.7056705951690674,63.3295
562,0.8462987542152405,31.1586
563,0.5886332988739014,164.8261
564,0.480680376291275,82.0
565,0.8830972909927368,54.7493
566,0.93598872423172,19.0
567,0.9054685235023499,110.1042
568,0.9082644581794739,64.5217
569,0.782270073890686,60.8595
570,0.8860229849815369,49.1667
571,0.7133625149726868,59.1818
572,0.8865385055541992,68.2451
573,0.8919158577919006,62.8099
574,0.903512716293335,24.2153
575,0.9411463737487793,58.52
576,0.5893908739089966,69.5203
577,0.6405221223831177,78.1667
578,0.9441120028495789,72.5146
579,0.9475062489509583,69.6201
580,0.5957686901092529,41.5401
581,0.7084990739822388,28.5128
582,0.9328271746635437,47.232
583,0.87692791223526,96.6275
584,0.8590336441993713,59.4413
585,0.9227492213249207,140.4444
586,0.31027156114578247,23.1389
587,0.8850036263465881,35.1284
588,0.25136464834213257,24.375
589,0.24474434554576874,10.0
590,0.07597077637910843,4.5
591,0.38653331995010376,11.0
592,0.04654216393828392,9.0
593,0.09559397399425507,3.5
594,0.08624817430973053,25.0
595,0.2444622963666916,64.8
596,0.7175547480583191,46.5263
597,0.5750364065170288,21.3333
598,0.9071345329284668,90.7407
599,0.4169936776161194,31.0
600,0.5261892080307007,22.2146
601,0.938481330871582,50.3415
602,0.754930317401886,62.125
603,0.22510464489459991,90.0
604,0.8096799850463867,62.1113
605,0.9451358318328857,53.0922
606,0.8959454298019409,54.0622
607,0.8647480607032776,53.9669
608,0.6431811451911926,206.6441
609,0.013277904130518436,42.0
610,0.2419251650571823,58.6415
611,0.5081272721290588,44.6121
612,0.7443246245384216,39.9112
613,0.920718252658844,42.9188
614,0.16204392910003662,42.6667
615,0.938573956489563,36.2045
616,0.6384245157241821,56.3593
617,0.7788266539573669,73.7299
618,0.8170880079269409,45.8398
619,0.6858440041542053,44.5856
620,0.956875205039978,55.8774
621,0.9420334100723267,42.4753
622,0.9681922197341919,51.1827
623,0.29871007800102234,110.4
624,0.9688008427619934,58.3919
625,0.5451021790504456,19.0385
626,0.5405644774436951,54.6939
627,0.9076306223869324,102.344
628,0.8348937034606934,33.4173
629,0.905648410320282,48.0896
630,0.810985267162323,40.0163
631,0.8387673497200012,47.0139
632,0.7694172263145447,49.1505
633,0.7558423280715942,51.662
634,0.829750120639801,73.9823
635,0.705605149269104,62.1139
636,0.8271842002868652,34.8821
637,0.5269464254379272,86.6667
638,0.3624308109283447,73.7069
639,0.7795877456665039,61.6092
640,0.9696513414382935,69.9684
641,0.47295477986335754,55.3846
642,0.6466719508171082,74.3122
643,0.8373243808746338,57.6771
644,0.9157711863517761,45.6757
645,0.9469269514083862,60.6458
646,0.5081077814102173,55.8892
647,0.47996559739112854,31.0
648,0.8777685761451721,36.3449
649,0.9212755560874939,53.8851
650,0.467419296503067,106.6897
651,0.716518759727478,62.4194
652,0.42289844155311584,57.0667
653,0.6912677884101868,39.4991
654,0.7353373765945435,38.2478
655,0.4470759630203247,52.2182
656,0.9003200531005859,47.3284
657,0.7752007842063904,42.6783
658,0.1973591297864914,26.825
659,0.9036643505096436,52.5773
660,0.8703202605247498,46.3808
661,0.9479230642318726,44.1875
662,0.6191019415855408,52.1883
663,0.4338848292827606,55.7812
664,0.8204972743988037,52.1469
665,0.9657341241836548,60.7792
666,0.9297131299972534,73.3103
667,0.8867133259773254,73.6458
668,0.9628763794898987,54.1686
669,0.866199791431427,50.7134
670,0.8931286334991455,79.9184
671,0.9576736092567444,35.8534
672,0.9260427951812744,66.3133
673,0.90458083152771,59.7418
674,0.550319254398346,31.1543
675,0.0800589770078659,12.2105
676,0.09040576219558716,82.0
677,0.09286252409219742,12.0
678,0.8419402241706848,40.0
679,0.945882260799408,102.5271
680,0.6895934343338013,63.0943
681,0.6144601106643677,51.5152
682,0.9139960408210754,54.2272
683,0.4123094081878662,161.359
684,0.7058957815170288,31.362
685,0.8785467147827148,42.8593
686,0.5707694888114929,39.6042
687,0.877467155456543,40.3691
688,0.8819621801376343,38.8248
689,0.8224539756774902,51.6631
690,0.8742213845252991,36.3636
691,0.749272882938385,81.6296
692,0.7699830532073975,43.7028
693,0.6055769920349121,44.4897
694,0.7154879570007324,109.4364
695,0.3639492690563202,62.7976
696,0.5217506885528564,60.0777
697,0.780010998249054,42.5691
698,0.8880349397659302,63.9157
699,0.904808759689331,41.7196
700,0.9220722913742065,50.16
701,0.8862572312355042,116.069
702,0.7505702972412109,30.856
703,0.3011212944984436,8.0
704,0.10565656423568726,68.0
705,0.16574671864509583,70.3043
706,0.737188994884491,43.4676
707,0.37418732047080994,59.4109
708,0.22332195937633514,61.0
709,0.9307464957237244,41.1199
710,0.8862783908843994,29.3655
711,0.8909026980400085,98.7789
712,0.8755541443824768,54.3614
713,0.8424928784370422,62.1097
714,0.8393691778182983,66.0509
715,0.931885838508606,43.821
716,0.408855676651001,23.5345
717,0.6796609163284302,52.7277
718,0.7600679993629456,45.8881
719,0.8822799324989319,38.3056
720,0.3989861309528351,59.9882
721,0.6469100117683411,44.4152
722,0.4958224892616272,17.0
723,0.8661808967590332,30.7674
724,0.3213881552219391,10.0
725,0.7399041652679443,61.4167
726,0.9135079383850098,33.6036
727,0.8590190410614014,49.5341
728,0.933318018913269,88.0603
729,0.9370022416114807,48.6188
730,0.4531920552253723,25.0
731,0.9327523112297058,30.0855
732,0.04609869420528412,46.0
733,0.4128487706184387,64.4491
734,0.5790508985519409,24.2194
735,0.1058199480175972,8.5
736,0.3475343883037567,55.8345
737,0.10933970659971237,15.0
738,0.3036241829395294,18.7
739,0.687700092792511,18.5098
740,0.8185856342315674,25.8864
741,0.06123986467719078,7.0
742,0.5200520753860474,36.2692
743,0.20067118108272552,17.5714
744,0.8761957883834839,34.824
745,0.8107995390892029,96.6875
746,0.6977835893630981,39.2174
747,0.9656297564506531,37.3846
748,0.6938820481300354,17.2698
749,0.3988288938999176,21.3333
750,0.2840418517589569,36.3636
751,0.9330639839172363,58.1238
752,0.1551864594221115,110.303
753,0.23608635365962982,27.5
754,0.7240995764732361,23.2632
755,0.25298288464546204,32.5641
756,0.47337448596954346,40.1304
757,0.4450124502182007,52.085
758,0.6717020869255066,87.6714
759,0.8665004372596741,35.3793
760,0.9351500272750854,47.0765
761,0.8618993759155273,50.0716
762,0.8844448924064636,48.9821
763,0.24943771958351135,70.0
764,0.754202127456665,60.1848
765,0.5866355895996094,53.0
766,0.8553603887557983,38.2222
767,0.7304427623748779,37.5223
768,0.4950786828994751,58.7407
769,0.823162853717804,38.0029
770,0.9018599390983582,46.2
771,0.8801496624946594,43.2804
772,0.9279115200042725,47.5447
773,0.23036758601665497,34.2
774,0.6990206837654114,44.5684
775,0.3065345287322998,35.2589
776,0.2689295709133148,44.8
777,0.4305803179740906,29.7434
778,0.10443922877311707,24.0
779,0.5148026943206787,13.05
780,0.7919312715530396,37.3043
781,0.4418831765651703,10.0
782,0.964901864528656,52.7175
783,0.07557909935712814,22.0
784,0.5251310467720032,27.4722
785,0.6319084167480469,92.7333
786,0.8533017635345459,34.6
787,0.675568163394928,113.8605
788,0.4699057638645172,16.6154
789,0.9554471373558044,32.0
790,0.2516602575778961,47.0
791,0.711018979549408,89.1706
792,0.6880983114242554,58.2581
793,0.46571072936058044,28.9143
794,0.19067010283470154,25.0
795,0.8223064541816711,72.2911
796,0.8064922094345093,49.2534
797,0.4192548096179962,23.5332
798,0.03146551921963692,47.0
799,0.3617776930332184,57.4118
800,0.2816801369190216,58.8088
801,0.11193844676017761,36.0
802,0.3932842016220093,6.6
803,0.07580126821994781,13.0
804,0.5935355424880981,24.9052
805,0.673958420753479,21.5
806,0.8929336667060852,21.3714
807,0.9589294195175171,29.5783
808,0.7766335010528564,36.9474
809,0.05684603378176689,81.2222
810,0.9062098860740662,27.2712
811,0.8615629076957703,43.1852
812,0.11748384684324265,38.0
813,0.6091928482055664,37.5368
814,0.8487345576286316,32.1207
815,0.4600307047367096,26.3077
816,0.9691079258918762,29.5982
817,0.9654073715209961,30.7711
818,0.9807050824165344,51.5334
819,0.6960660219192505,37.5
820,0.9478264451026917,51.5806
821,0.9502864480018616,54.7667
822,0.9600042104721069,50.0457
823,0.7863447070121765,55.1624
824,0.813978374004364,99.3908
825,0.6964926719665527,36.7059
826,0.9456392526626587,47.672
827,0.9616158604621887,78.4528
828,0.962662935256958,22.7556
829,0.8706313371658325,59.1111
830,0.9199925661087036,26.3767
831,0.956041157245636,38.7
832,0.048402342945337296,52.6154
833,0.9481393694877625,20.8235
834,0.9245173335075378,31.2
835,0.9424546360969543,26.1824
836,0.8617803454399109,39.8328
837,0.8704779744148254,33.9429
838,0.9484487175941467,29.0
839,0.059447869658470154,19.0
840,0.7005420327186584,38.1243
841,0.783249020576477,44.3543
842,0.9331674575805664,22.6111
843,0.6871112585067749,50.961
844,0.9033356308937073,47.0205
845,0.6080805659294128,68.3953
846,0.8203749656677246,83.1498
847,0.7750309705734253,48.6474
848,0.9403067231178284,46.8444
849,0.9296462535858154,45.0
850,0.8968802690505981,41.9716
851,0.45268264412879944,30.8684
852,0.8321614861488342,54.4424
853,0.8582377433776855,72.9556
854,0.7403055429458618,52.6318
855,0.3812485337257385,47.0833
856,0.748177707195282,46.8571
857,0.8083401918411255,55.0633
858,0.6536106467247009,38.5479
859,0.7201058268547058,30.0662
860,0.042188435792922974,46.0
861,0.27979665994644165,21.875
862,0.8608255982398987,45.287
863,0.3877685070037842,9.5
864,0.9529566764831543,48.88
865,0.9431614279747009,44.5333
866,0.9716176986694336,40.4083
867,0.9333655834197998,51.0717
868,0.9544215798377991,35.9244
869,0.977805495262146,51.6627
870,0.9547700881958008,85.7143
871,0.5564252734184265,123.5556
872,0.913152813911438,44.2027
873,0.2516459822654724,31.0
874,0.807417631149292,28.707
875,0.16208665072917938,47.0
876,0.8356855511665344,37.8162
877,0.6583383679389954,21.0476
878,0.4491543173789978,15.098
879,0.1394755095243454,14.0
880,0.2361171543598175,11.8636
881,0.9136565923690796,55.6216
882,0.20535783469676971,14.3016
883,0.3547665774822235,19.5
884,0.8135150671005249,32.3615
885,0.8229987621307373,40.7442
886,0.8581203818321228,40.8
887,0.040645573288202286,36.0
888,0.34492799639701843,37.8
889,0.623817503452301,21.84
890,0.18985985219478607,26.3415
891,0.5479869246482849,25.2857
